OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10,HOUSING10,POP10,Shape_Length,Shape_Area,Longitude,Latitude
6350,17,19,10604,1167,1.7019E+14,0,0,0.019944306,5.20542E-06,-88.25319646,40.15672796
6351,17,19,5500,1012,1.7019E+14,23,39,0.031304451,1.51863E-05,-88.18562041,40.11354436
6352,17,19,10500,3060,1.7019E+14,15,36,0.048382724,9.59456E-05,-88.3782437,40.24515313
6353,17,19,6000,1023,1.7019E+14,0,0,0.004431191,1.27099E-06,-88.22552618,40.09989241
6354,17,19,10604,1211,1.7019E+14,0,0,0.005442193,2.04987E-06,-88.28528126,40.1461136
6355,17,19,10100,4053,1.7019E+14,0,0,0.001696263,1.36937E-07,-88.16403554,40.31851811
6356,17,19,1302,2066,1.7019E+14,0,0,0.030203231,5.61039E-06,-88.25003764,40.06192233
6357,17,19,5402,2025,1.7019E+14,0,0,0.006005834,3.30437E-07,-88.17554719,40.12707353
6358,17,19,700,2031,1.7019E+14,5,17,0.006131094,1.70693E-06,-88.24603595,40.1240684
6359,17,19,10500,3082,1.7019E+14,0,0,0.02766606,1.1014E-06,-88.39815435,40.26302889
6360,17,19,10601,1082,1.7019E+14,2,5,0.008306513,3.54351E-06,-88.42149885,40.19504092
6361,17,19,10601,1078,1.7019E+14,27,71,0.014738184,9.60184E-06,-88.42521388,40.19739743
6362,17,19,800,1014,1.7019E+14,17,47,0.010251252,2.64454E-06,-88.27272558,40.14567499
6363,17,19,6000,1044,1.7019E+14,0,0,0.002870366,0.000000368,-88.22537094,40.09923698
6364,17,19,5401,1026,1.7019E+14,3,6,0.012384853,5.27131E-06,-88.20163726,40.11816449
6365,17,19,10500,4095,1.7019E+14,1,1,0.050888777,0.000132361,-88.4322802,40.34360654
6366,17,19,10400,2067,1.7019E+14,0,0,0.016399173,4.08138E-06,-88.17551899,40.27155448
6367,17,19,10400,5033,1.7019E+14,1,2,0.00511402,1.17328E-06,-88.18361064,40.24263355
6368,17,19,10900,5024,1.7019E+14,10,27,0.094037489,0.000460843,-88.2463771,40.02323141
6369,17,19,10700,1020,1.7019E+14,4,8,0.059332545,0.000222664,-88.00210604,40.19357987
6370,17,19,10400,3000,1.7019E+14,4,9,0.064769325,0.000251477,-88.01229892,40.32009891
6371,17,19,10400,4065,1.7019E+14,0,0,0.027304716,3.14871E-05,-87.94802006,40.38228321
6372,17,19,10400,2024,1.7019E+14,0,0,0.00798137,1.60802E-07,-88.06209388,40.24143438
6373,17,19,10800,2015,1.7019E+14,2,5,0.065775827,0.000272589,-88.09501993,40.04758898
6374,17,19,10800,2003,1.7019E+14,6,8,0.054679441,6.88003E-05,-88.02082939,40.04950192
6375,17,19,10700,6007,1.7019E+14,2,3,0.040383956,6.84037E-05,-88.08189772,40.2192995
6376,17,19,10800,4028,1.7019E+14,21,55,0.126584614,0.000374117,-87.9889334,40.045849
6377,17,19,10204,5037,1.7019E+14,0,0,0.017400686,4.28282E-06,-88.1723966,40.27901254
6378,17,19,5401,1006,1.7019E+14,0,0,0.000746473,2.8489E-08,-88.18102036,40.12572608
6379,17,19,10900,2015,1.7019E+14,0,0,0.007184145,6.53783E-07,-88.23810219,40.04144053
6380,17,19,10500,4077,1.7019E+14,0,0,0.024435767,3.13576E-05,-88.37842707,40.37300177
6381,17,19,10700,5020,1.7019E+14,1,3,0.041200005,8.11934E-05,-88.07957449,40.1236987
6382,17,19,6000,2019,1.7019E+14,0,0,0.053205679,7.84243E-05,-88.22436369,40.05916055
6383,17,19,5401,1008,1.7019E+14,6,9,0.068844846,0.000102003,-88.18758014,40.11986628
6384,17,19,10800,2051,1.7019E+14,4,13,0.056507631,0.000185709,-88.05430312,40.01769844
6385,17,19,10400,3013,1.7019E+14,0,0,0.067193302,0.000275779,-88.03080848,40.29082681
6386,17,19,10500,3046,1.7019E+14,0,0,0.010832837,4.88142E-06,-88.39268148,40.26628013
6387,17,19,10500,4019,1.7019E+14,0,0,0.008602065,8.83451E-07,-88.45835881,40.39685825
6388,17,19,200,1004,1.7019E+14,0,0,0.009152363,7.54545E-07,-88.23288497,40.13316345
6389,17,19,901,2024,1.7019E+14,0,0,0.019637733,2.08938E-06,-88.27188691,40.12173518
6390,17,19,10800,2067,1.7019E+14,5,18,0.052037636,0.000127174,-88.11288478,40.01470039
6391,17,19,5701,4030,1.7019E+14,1,1,0.000623558,2.9341E-08,-88.20056256,40.08696959
6392,17,19,10900,5147,1.7019E+14,0,0,0.048633324,4.0795E-05,-88.28752972,39.97996239
6393,17,19,10400,1078,1.7019E+14,0,0,0.006323194,1.61486E-06,-88.14454175,40.37042567
6394,17,19,10603,1041,1.7019E+14,3,6,0.038053664,7.07261E-05,-88.32979685,40.17175423
6395,17,19,10100,4011,1.7019E+14,5,11,0.004072117,8.62579E-07,-88.15658893,40.31458967
6396,17,19,6000,1028,1.7019E+14,0,0,0.002187062,2.8085E-07,-88.2266679,40.09848434
6397,17,19,10400,1086,1.7019E+14,4,11,0.053206132,0.000173721,-88.14930956,40.34905326
6398,17,19,10604,1170,1.7019E+14,0,0,0.026855212,3.67623E-06,-88.26264645,40.16468663
6399,17,19,10601,3042,1.7019E+14,2,3,0.010000822,1.1861E-06,-88.41127297,40.19192403
6400,17,19,10400,2145,1.7019E+14,0,0,0.007913847,2.99941E-06,-88.19269491,40.2521853
6401,17,19,10500,3059,1.7019E+14,3,8,0.023558998,3.08061E-05,-88.38370246,40.24186597
6402,17,19,10603,1038,1.7019E+14,0,0,0.039807593,6.57142E-05,-88.34467924,40.17765646
6403,17,19,1205,2042,1.7019E+14,31,76,0.066941397,0.000207248,-88.32427928,40.06076765
6404,17,19,5600,5060,1.7019E+14,17,43,0.006867014,2.86786E-06,-88.17845877,40.0878583
6405,17,19,5701,2007,1.7019E+14,45,97,0.010044157,5.98997E-06,-88.20161089,40.0923055
6406,17,19,1302,1014,1.7019E+14,57,147,0.018578107,1.06361E-05,-88.25349789,40.0793486
6407,17,19,1302,2058,1.7019E+14,44,100,0.026921365,1.05417E-05,-88.25584735,40.05771229
6408,17,19,1301,3011,1.7019E+14,36,74,0.010146084,5.20378E-06,-88.25891617,40.09131902
6409,17,19,902,1030,1.7019E+14,56,138,0.029826807,1.56683E-05,-88.29981009,40.13056261
6410,17,19,5702,1026,1.7019E+14,51,116,0.013228386,7.76306E-06,-88.18814061,40.07692709
6411,17,19,5701,1005,1.7019E+14,73,159,0.015835241,1.5109E-05,-88.20724916,40.09671491
6412,17,19,1204,1004,1.7019E+14,158,257,0.011810407,5.25243E-06,-88.27817351,40.08210312
6413,17,19,1206,1008,1.7019E+14,19,35,0.00762492,3.21012E-06,-88.29635974,40.0859033
6414,17,19,1204,1009,1.7019E+14,48,111,0.012913391,9.89147E-06,-88.29203523,40.08268259
6415,17,19,902,2002,1.7019E+14,0,0,0.026283892,2.77846E-05,-88.28177875,40.14168696
6416,17,19,1302,1006,1.7019E+14,52,131,0.013195879,8.10805E-06,-88.25223423,40.08278005
6417,17,19,1302,1009,1.7019E+14,41,92,0.011882668,6.13219E-06,-88.254014,40.08147084
6418,17,19,1301,1005,1.7019E+14,7,12,0.017982746,1.17257E-05,-88.24824692,40.09242791
6419,17,19,5600,1016,1.7019E+14,37,73,0.009579791,3.68039E-06,-88.18271798,40.10430406
6420,17,19,1205,3030,1.7019E+14,52,161,0.021008118,1.70565E-05,-88.31717427,40.08725129
6421,17,19,1205,3013,1.7019E+14,0,0,0.002366218,2.15291E-07,-88.31609124,40.09385646
6422,17,19,5500,4000,1.7019E+14,66,111,0.023754424,3.12182E-05,-88.19092369,40.10911032
6423,17,19,1205,3029,1.7019E+14,35,115,0.009917703,5.16985E-06,-88.31953927,40.08793247
6424,17,19,1205,3023,1.7019E+14,58,133,0.013568574,7.65494E-06,-88.32281677,40.08715572
6425,17,19,5600,5014,1.7019E+14,37,81,0.010378817,3.83857E-06,-88.17905418,40.10230363
6426,17,19,5402,2015,1.7019E+14,137,313,0.041705797,9.85855E-05,-88.16744739,40.13260697
6427,17,19,1203,2037,1.7019E+14,17,43,0.005535832,1.90572E-06,-88.27875947,40.08616016
6428,17,19,902,2030,1.7019E+14,234,447,0.023349834,1.12756E-05,-88.29050536,40.12627045
6429,17,19,1203,1016,1.7019E+14,20,42,0.007452291,2.63326E-06,-88.27953556,40.09295683
6430,17,19,1204,1056,1.7019E+14,17,39,0.008083332,3.58685E-06,-88.29378949,40.06690658
6431,17,19,10100,4030,1.7019E+14,50,59,0.007339349,3.03329E-06,-88.15206477,40.31498193
6432,17,19,10700,4029,1.7019E+14,45,110,0.016841997,9.64807E-06,-88.04444915,40.10810564
6433,17,19,10604,2033,1.7019E+14,0,0,0.013098729,2.95626E-06,-88.40868339,40.11973678
6434,17,19,10604,2032,1.7019E+14,0,0,0.012660082,2.84313E-06,-88.40631473,40.1197319
6435,17,19,10500,4118,1.7019E+14,56,153,0.014000098,1.08289E-05,-88.35596386,40.31437431
6436,17,19,10500,4008,1.7019E+14,0,0,0.042374448,0.000100567,-88.41731573,40.39413168
6437,17,19,902,1090,1.7019E+14,54,131,0.016809347,6.17591E-06,-88.29783219,40.12520634
6438,17,19,10900,5049,1.7019E+14,1,0,0.022862992,7.43147E-06,-88.26861173,40.05353145
6439,17,19,700,2012,1.7019E+14,18,38,0.014948716,4.63708E-06,-88.2489899,40.12510031
6440,17,19,5401,1010,1.7019E+14,7,10,0.003922056,6.45376E-07,-88.19816337,40.11741131
6441,17,19,10204,5035,1.7019E+14,0,0,0.007091084,3.39183E-06,-88.18250232,40.30731727
6442,17,19,10500,4089,1.7019E+14,0,0,0.002099734,1.44805E-07,-88.34712535,40.32553886
6443,17,19,10900,3041,1.7019E+14,0,0,0.006222755,6.9442E-07,-88.26185413,39.98276291
6444,17,19,10204,5028,1.7019E+14,2,2,0.056153724,4.75019E-05,-88.1706147,40.29453835
6445,17,19,10800,4044,1.7019E+14,8,23,0.010202735,2.80915E-06,-87.9596668,40.03948634
6446,17,19,10800,4054,1.7019E+14,1,1,0.000747818,3.14045E-08,-87.96701228,40.03453541
6447,17,19,10700,5001,1.7019E+14,35,83,0.073766784,0.000194616,-88.0326693,40.1242207
6448,17,19,10700,4034,1.7019E+14,29,71,0.010054541,5.19472E-06,-88.03989417,40.1069933
6449,17,19,10900,1042,1.7019E+14,45,114,0.01547878,1.30846E-05,-88.15520452,40.00044136
6450,17,19,10900,2058,1.7019E+14,23,64,0.067028253,0.000276057,-88.18954397,39.97435573
6451,17,19,10204,3012,1.7019E+14,48,103,0.014607055,6.19994E-06,-88.13419053,40.30831638
6452,17,19,10603,3035,1.7019E+14,57,133,0.027310042,1.68521E-05,-88.3692281,40.19935023
6453,17,19,10603,3031,1.7019E+14,61,118,0.011909009,8.48602E-06,-88.36650197,40.20589208
6454,17,19,10900,1012,1.7019E+14,3,5,0.01594782,5.97668E-06,-88.15361542,40.00792621
6455,17,19,10400,1002,1.7019E+14,0,0,0.039592144,8.25406E-05,-88.12772053,40.3947762
6456,17,19,10900,7053,1.7019E+14,0,0,0.018493925,3.45165E-06,-88.45904114,39.94479276
6457,17,19,10900,8115,1.7019E+14,0,0,0.020891983,7.31175E-06,-88.28023164,39.90358188
6458,17,19,10100,4034,1.7019E+14,0,0,0.006355949,1.40224E-06,-88.15802421,40.3132143
6459,17,19,10900,3037,1.7019E+14,2,2,0.007017636,3.03864E-06,-88.26306846,39.98250895
6460,17,19,10900,5159,1.7019E+14,0,0,0.015402404,1.35928E-06,-88.26342747,39.97881568
6461,17,19,10100,4048,1.7019E+14,5,10,0.004627317,1.07369E-06,-88.15849209,40.31496672
6462,17,19,200,1005,1.7019E+14,1,2,0.01017746,1.51312E-06,-88.23248494,40.13331035
6463,17,19,10601,2055,1.7019E+14,73,224,0.032367842,3.12134E-05,-88.40356398,40.18393017
6464,17,19,1205,3036,1.7019E+14,19,43,0.018048985,7.3803E-06,-88.32505358,40.08476427
6465,17,19,700,2010,1.7019E+14,33,88,0.011609495,4.72205E-06,-88.25597938,40.12638608
6466,17,19,10500,4062,1.7019E+14,0,0,0.028605206,2.38442E-06,-88.37058766,40.3732249
6467,17,19,5401,3000,1.7019E+14,0,0,0.002510002,1.87206E-07,-88.19447697,40.1357584
6468,17,19,5600,5004,1.7019E+14,243,546,0.049238342,8.1437E-05,-88.16820833,40.10234394
6469,17,19,1205,2010,1.7019E+14,1,4,0.074065789,8.89499E-05,-88.32510552,40.10655382
6470,17,19,10604,1159,1.7019E+14,0,0,0.01237253,5.58553E-07,-88.20864887,40.15607139
6471,17,19,10500,1049,1.7019E+14,2,5,0.046393519,0.000124898,-88.26551037,40.3327994
6472,17,19,10400,4077,1.7019E+14,0,0,0.035892803,3.31576E-05,-87.96311776,40.36459724
6473,17,19,10800,2040,1.7019E+14,0,0,0.006228457,1.35616E-07,-88.07269507,40.02949651
6474,17,19,10603,2067,1.7019E+14,12,24,0.102426545,0.000195946,-88.45385521,40.1536095
6475,17,19,5401,3001,1.7019E+14,0,0,0.015952792,1.79378E-06,-88.1972622,40.13536383
6476,17,19,10500,3052,1.7019E+14,7,21,0.051939177,0.000144154,-88.38881921,40.24593351
6477,17,19,10500,1044,1.7019E+14,2,6,0.047637008,6.7182E-05,-88.33924038,40.35971415
6478,17,19,10400,4062,1.7019E+14,0,0,0.006070628,1.78704E-06,-87.96135043,40.37705277
6479,17,19,10400,4070,1.7019E+14,0,0,0.006808472,5.35159E-07,-87.95824746,40.36615336
6480,17,19,5900,1002,1.7019E+14,0,0,0.009528175,4.73016E-06,-88.2222743,40.11206733
6481,17,19,10601,3014,1.7019E+14,3,11,0.075833054,0.00025804,-88.45005351,40.20596588
6482,17,19,6000,2008,1.7019E+14,0,0,0.012936539,5.38199E-06,-88.21649111,40.08409511
6483,17,19,10400,2080,1.7019E+14,0,0,0.011266145,1.51433E-06,-88.16944968,40.3359065
6484,17,19,902,2007,1.7019E+14,0,0,0.016452686,1.0314E-05,-88.29232465,40.14131415
6485,17,19,901,1002,1.7019E+14,6,16,0.044650143,1.6368E-05,-88.26473944,40.13560134
6486,17,19,10603,3066,1.7019E+14,0,0,0.010534855,1.32406E-06,-88.36764831,40.18806537
6487,17,19,902,2005,1.7019E+14,0,0,0.002811494,2.97458E-07,-88.28800907,40.14251938
6488,17,19,1400,2030,1.7019E+14,51,115,0.018300705,1.54921E-05,-88.24059478,40.0565039
6489,17,19,800,1039,1.7019E+14,0,0,0.011447166,7.28761E-06,-88.2760782,40.14341484
6490,17,19,5600,5045,1.7019E+14,0,0,0.004433277,3.25934E-07,-88.17240201,40.09536893
6491,17,19,5600,5056,1.7019E+14,0,0,0.002412892,1.51601E-07,-88.17979552,40.08897306
6492,17,19,1400,1021,1.7019E+14,0,0,0.00204008,2.32209E-07,-88.23214882,40.09894444
6493,17,19,6000,1032,1.7019E+14,0,0,0.009093866,2.12052E-06,-88.22888306,40.09908058
6494,17,19,1204,1050,1.7019E+14,0,0,0.00285046,2.44123E-07,-88.28525748,40.0718461
6495,17,19,5600,5041,1.7019E+14,1,2,0.003699224,2.35527E-07,-88.1669776,40.08944834
6496,17,19,5600,5042,1.7019E+14,0,0,0.002382748,1.40472E-07,-88.17993738,40.09715044
6497,17,19,5300,1047,1.7019E+14,0,0,0.005770838,1.90817E-06,-88.22049149,40.13298127
6498,17,19,5300,1022,1.7019E+14,0,0,0.019551293,1.47156E-06,-88.22454809,40.1349944
6499,17,19,6000,2009,1.7019E+14,0,0,0.015213066,1.14937E-05,-88.21643505,40.08588524
6500,17,19,5701,1001,1.7019E+14,51,87,0.004986528,1.35225E-06,-88.19475595,40.09794412
6501,17,19,5600,5053,1.7019E+14,0,0,0.005159016,4.09182E-07,-88.18062331,40.09231782
6502,17,19,5600,5035,1.7019E+14,0,0,0.00284724,1.77534E-07,-88.17879139,40.09739983
6503,17,19,5600,5037,1.7019E+14,0,0,0.004069955,3.13238E-07,-88.16828696,40.09232804
6504,17,19,800,1024,1.7019E+14,0,0,0.008728548,4.28856E-06,-88.25931771,40.14507891
6505,17,19,10100,4054,1.7019E+14,0,0,0.002337295,3.43276E-07,-88.16463559,40.31895274
6506,17,19,10400,1009,1.7019E+14,0,0,0.051441318,0.000107223,-88.22323111,40.39691723
6507,17,19,11100,2014,1.7019E+14,6,19,0.004886523,1.28387E-06,-88.22314836,40.11315714
6508,17,19,5900,2002,1.7019E+14,1,1,0.010347622,5.83198E-06,-88.22472044,40.1087344
6509,17,19,11100,3009,1.7019E+14,95,196,0.00452298,1.24512E-06,-88.22000985,40.11403772
6510,17,19,5900,2008,1.7019E+14,66,117,0.004769486,1.2913E-06,-88.21848668,40.10866317
6511,17,19,11100,3017,1.7019E+14,17,44,0.004259676,7.50726E-07,-88.2169462,40.11303037
6512,17,19,5800,1009,1.7019E+14,78,222,0.005022926,1.40364E-06,-88.21689525,40.1110353
6513,17,19,5800,2008,1.7019E+14,25,63,0.004668746,1.25348E-06,-88.21529127,40.11022186
6514,17,19,5800,3004,1.7019E+14,18,48,0.004774005,1.30073E-06,-88.21524517,40.10870202
6515,17,19,5800,3007,1.7019E+14,22,42,0.004735213,1.26922E-06,-88.2152348,40.10787601
6516,17,19,5800,4003,1.7019E+14,43,95,0.007616417,2.73022E-06,-88.21454476,40.10603025
6517,17,19,5900,3006,1.7019E+14,27,213,0.004905558,1.4024E-06,-88.21839657,40.10324266
6518,17,19,6000,1005,1.7019E+14,0,0,0.006200953,1.56576E-06,-88.22314882,40.09935057
6519,17,19,5800,4016,1.7019E+14,25,49,0.008090443,2.65566E-06,-88.21595728,40.10024282
6520,17,19,1301,1030,1.7019E+14,0,0,0.011260136,8.01701E-06,-88.2481762,40.08494436
6521,17,19,1302,2000,1.7019E+14,100,235,0.041386141,3.41334E-05,-88.26071832,40.08030476
6522,17,19,1203,3001,1.7019E+14,20,45,0.006548086,2.183E-06,-88.28810712,40.09203443
6523,17,19,1203,2029,1.7019E+14,14,29,0.005587755,1.45903E-06,-88.2804624,40.08732458
6524,17,19,1000,4010,1.7019E+14,29,59,0.006799476,2.51768E-06,-88.26380148,40.12079006
6525,17,19,1302,1012,1.7019E+14,18,44,0.014186279,2.33213E-06,-88.25404201,40.08045997
6526,17,19,1302,1036,1.7019E+14,0,0,0.00613295,6.60729E-07,-88.25728941,40.07615183
6527,17,19,5402,1014,1.7019E+14,0,0,0.025266514,2.04831E-05,-88.20449246,40.13704123
6528,17,19,5800,1011,1.7019E+14,33,121,0.004430567,1.15636E-06,-88.2138569,40.11107064
6529,17,19,5402,3009,1.7019E+14,13,31,0.004299822,1.09143E-06,-88.18463916,40.13585273
6530,17,19,5600,1014,1.7019E+14,9,17,0.004416935,1.02105E-06,-88.18596591,40.10328772
6531,17,19,800,1054,1.7019E+14,0,0,0.015655939,1.05643E-05,-88.27544614,40.15515205
6532,17,19,5702,1008,1.7019E+14,12,35,0.008700585,2.06514E-06,-88.18340255,40.0835532
6533,17,19,10700,3003,1.7019E+14,0,0,0.050750274,4.43214E-06,-88.03178392,40.12027317
6534,17,19,10800,5099,1.7019E+14,0,0,0.045302755,0.000103701,-88.09198615,39.93440579
6535,17,19,10800,5097,1.7019E+14,2,4,0.06315367,0.000254928,-88.07515045,39.93112799
6536,17,19,10800,5076,1.7019E+14,3,8,0.066991402,0.000276264,-88.13239935,39.91657951
6537,17,19,10800,5098,1.7019E+14,1,2,0.022405236,1.86655E-05,-88.08275312,39.92531616
6538,17,19,10800,5209,1.7019E+14,0,0,0.047797516,0.000136039,-88.05197022,39.90151255
6539,17,19,10800,5206,1.7019E+14,4,9,0.00467347,1.34547E-06,-88.00033581,39.90776293
6540,17,19,10800,5246,1.7019E+14,4,5,0.004377084,1.19646E-06,-88.06668661,39.8866384
6541,17,19,10800,5249,1.7019E+14,6,10,0.00429401,1.11891E-06,-88.06379156,39.88619404
6542,17,19,10800,5248,1.7019E+14,5,14,0.005022768,1.43581E-06,-88.06524544,39.88616826
6543,17,19,10800,5256,1.7019E+14,2,1,0.016021656,1.515E-05,-88.06825456,39.88149097
6544,17,19,10800,5104,1.7019E+14,0,0,0.030302843,5.27903E-05,-88.06119253,39.92054755
6545,17,19,10800,5036,1.7019E+14,7,17,0.067125397,0.000276782,-88.11376484,39.97478624
6546,17,19,10800,5169,1.7019E+14,0,0,0.004466975,1.2249E-06,-88.00656489,39.92257566
6547,17,19,10100,1022,1.7019E+14,0,0,0.003395192,4.98658E-07,-88.14676197,40.31576866
6548,17,19,10204,4005,1.7019E+14,17,27,0.004807496,1.18511E-06,-88.14981276,40.31168509
6549,17,19,10204,4015,1.7019E+14,21,55,0.006879732,2.25525E-06,-88.14519655,40.30997034
6550,17,19,10100,1026,1.7019E+14,31,44,0.010122442,4.93296E-06,-88.14366016,40.31454497
6551,17,19,10204,1005,1.7019E+14,10,18,0.003376169,6.264E-07,-88.14407538,40.30914808
6552,17,19,10204,1011,1.7019E+14,25,62,0.005845743,1.19188E-06,-88.13944111,40.30581372
6553,17,19,10100,2008,1.7019E+14,0,0,0.002021967,3.13003E-07,-88.13861445,40.32188583
6554,17,19,10100,1007,1.7019E+14,28,59,0.007131502,2.74677E-06,-88.13711613,40.31782445
6555,17,19,10100,1006,1.7019E+14,18,51,0.010810245,7.5333E-06,-88.13494721,40.31685616
6556,17,19,10100,5012,1.7019E+14,31,65,0.010238122,3.57543E-06,-88.13437308,40.31855455
6557,17,19,10204,3013,1.7019E+14,26,55,0.00402688,1.05081E-06,-88.1347531,40.30880908
6558,17,19,10300,2006,1.7019E+14,14,34,0.006981286,2.3468E-06,-88.13408356,40.3036681
6559,17,19,10204,3009,1.7019E+14,28,69,0.010061206,3.48881E-06,-88.13025586,40.30985675
6560,17,19,10300,2027,1.7019E+14,76,187,0.010648414,3.64772E-06,-88.12938091,40.29943552
6561,17,19,10300,2023,1.7019E+14,29,39,0.011443592,3.87809E-06,-88.12864595,40.30280869
6562,17,19,1302,2002,1.7019E+14,2,5,0.002108702,1.83079E-07,-88.2594606,40.08290132
6563,17,19,1302,1002,1.7019E+14,0,0,0.008440662,3.10736E-06,-88.24827846,40.07771091
6564,17,19,10900,2005,1.7019E+14,0,0,0.024318884,3.86366E-07,-88.21423875,40.04923785
6565,17,19,5300,2009,1.7019E+14,20,36,0.006160702,2.31421E-06,-88.2150884,40.11920975
6566,17,19,200,2061,1.7019E+14,0,0,0.00454572,8.4469E-07,-88.23456556,40.11658827
6567,17,19,11100,1017,1.7019E+14,0,0,0.00769425,2.6732E-06,-88.21409972,40.11599708
6568,17,19,11100,1020,1.7019E+14,27,32,0.004143592,1.05991E-06,-88.21522772,40.11450685
6569,17,19,5401,2004,1.7019E+14,30,51,0.008052412,3.97576E-06,-88.20655221,40.12662052
6570,17,19,5401,2018,1.7019E+14,10,25,0.003949449,9.67543E-07,-88.20705216,40.12234612
6571,17,19,5401,2016,1.7019E+14,127,243,0.015290795,1.2425E-05,-88.20505648,40.1207865
6572,17,19,5300,2014,1.7019E+14,9,10,0.002536258,3.71322E-07,-88.20947568,40.11720255
6573,17,19,5401,2021,1.7019E+14,14,22,0.011843717,8.11028E-06,-88.20589808,40.11768448
6574,17,19,11100,1004,1.7019E+14,0,0,0.006301994,1.45614E-06,-88.20645608,40.11603092
6575,17,19,5401,4017,1.7019E+14,22,52,0.004669758,1.12619E-06,-88.18976745,40.12847265
6576,17,19,5402,3022,1.7019E+14,3,5,0.002705986,4.68291E-07,-88.19047478,40.13362335
6577,17,19,5401,1012,1.7019E+14,0,0,0.004554164,1.13478E-06,-88.18309566,40.11659787
6578,17,19,1203,4007,1.7019E+14,44,105,0.01257096,4.54006E-06,-88.28983845,40.09470763
6579,17,19,5401,3030,1.7019E+14,0,0,0.013410108,7.52669E-06,-88.19730943,40.12872766
6580,17,19,10603,3092,1.7019E+14,21,67,0.008263933,4.8073E-06,-88.38467525,40.18905389
6581,17,19,10800,2001,1.7019E+14,0,0,0.064682322,7.6307E-06,-88.01798258,40.05094939
6582,17,19,10400,2129,1.7019E+14,2,6,0.033307315,6.83412E-05,-88.20823438,40.27888604
6583,17,19,10400,2090,1.7019E+14,0,0,0.023755045,2.84836E-05,-88.22876245,40.32789864
6584,17,19,10500,1005,1.7019E+14,0,0,0.008957533,4.49237E-06,-88.29655427,40.39810301
6585,17,19,10500,4042,1.7019E+14,0,0,0.043059208,7.39491E-05,-88.3968137,40.37362061
6586,17,19,10500,4076,1.7019E+14,1,3,0.014664561,1.3451E-05,-88.40195758,40.3709314
6587,17,19,10500,3054,1.7019E+14,17,47,0.069109943,0.000210403,-88.37318693,40.25882569
6588,17,19,10800,5056,1.7019E+14,1,2,0.067285424,0.000279013,-88.11262459,39.94528281
6589,17,19,10400,4085,1.7019E+14,1,2,0.052221742,0.000114965,-87.96109414,40.35891817
6590,17,19,10400,4088,1.7019E+14,0,0,0.078111,7.66419E-06,-87.9444408,40.35364864
6591,17,19,10400,4114,1.7019E+14,2,1,0.025997071,3.93568E-05,-87.95034697,40.33986619
6592,17,19,10400,4123,1.7019E+14,7,20,0.06176311,0.000153583,-87.93663813,40.33657245
6593,17,19,10400,4142,1.7019E+14,0,0,0.003846818,8.03495E-07,-87.94853506,40.30632265
6594,17,19,10400,4219,1.7019E+14,6,7,0.00505396,1.607E-06,-87.94711981,40.30422261
6595,17,19,10400,4213,1.7019E+14,8,20,0.005027784,1.5854E-06,-87.94833588,40.3029346
6596,17,19,10400,4152,1.7019E+14,0,0,0.002902083,5.1925E-07,-87.94214579,40.29940847
6597,17,19,10601,1002,1.7019E+14,0,0,0.033542518,1.97481E-06,-88.37896582,40.21657072
6598,17,19,10400,4195,1.7019E+14,1,5,0.021712745,1.74434E-05,-87.96597631,40.27153143
6599,17,19,10400,4120,1.7019E+14,0,0,0.032685556,2.26218E-05,-88.00319056,40.32271654
6600,17,19,10300,1090,1.7019E+14,0,0,0.004661382,1.17979E-06,-88.1615506,40.28895279
6601,17,19,10300,1086,1.7019E+14,0,0,0.004932917,1.26543E-06,-88.15827174,40.29114369
6602,17,19,10400,2035,1.7019E+14,0,0,0.02614085,1.30228E-06,-88.09224509,40.24225813
6603,17,19,10400,2037,1.7019E+14,1,2,0.041272983,7.34454E-05,-88.08107587,40.23340433
6604,17,19,10604,1092,1.7019E+14,3,4,0.055300205,0.00014376,-88.15393877,40.18228794
6605,17,19,10700,6009,1.7019E+14,5,8,0.059511653,0.00019148,-88.11511215,40.21990988
6606,17,19,10700,6073,1.7019E+14,0,0,0.054439697,0.000145192,-88.11499566,40.14587478
6607,17,19,10700,6011,1.7019E+14,4,12,0.067247948,0.000277886,-88.09539804,40.20801985
6608,17,19,10700,6042,1.7019E+14,5,17,0.067480267,0.000279901,-88.09551321,40.17881691
6609,17,19,10700,6016,1.7019E+14,5,14,0.066185696,0.00026116,-88.05700038,40.20829341
6610,17,19,10700,6037,1.7019E+14,6,11,0.067295717,0.000201997,-88.09733903,40.15554801
6611,17,19,1206,1012,1.7019E+14,0,0,0.004030231,9.3207E-07,-88.29582417,40.08430561
6612,17,19,5401,1015,1.7019E+14,7,13,0.004097855,6.82122E-07,-88.19976995,40.11698649
6613,17,19,5600,5021,1.7019E+14,15,45,0.019561227,6.75146E-06,-88.18111059,40.09818418
6614,17,19,11100,1028,1.7019E+14,45,58,0.003981787,8.36151E-07,-88.21176112,40.11379609
6615,17,19,5800,2012,1.7019E+14,7,14,0.003616736,5.72894E-07,-88.21383087,40.10961727
6616,17,19,5800,3008,1.7019E+14,17,37,0.00425189,1.06674E-06,-88.21380179,40.10790076
6617,17,19,5800,2015,1.7019E+14,20,36,0.004281899,9.87506E-07,-88.20959001,40.10953841
6618,17,19,5800,3009,1.7019E+14,15,27,0.004483734,1.15837E-06,-88.21243268,40.10792291
